Experiment_Type,Scale,Type,Error_Percentage,Trial,Hit_Count,Total_Points,Predicted_Area_km2,Hit_Rate_Percent,Area_Percent,PAI,TP,FP,TN,FN,Accuracy,Precision,Recall,F1_Score
Linear,Street,Random,30,46,461,1397,8.6875,32.9993,4.8996,6.7352,3037,438,162294,395,0.9950,0.8740,0.8849,0.8794
Areal,Tract,Center,30,46,422,1397,8.1250,30.2076,4.5823,6.5922,2762,488,162244,670,0.9930,0.8498,0.8048,0.8267
Areal,Tract,Random,30,46,452,1397,8.6650,32.3550,4.8869,6.6208,3072,394,162338,360,0.9955,0.8863,0.8951,0.8907
Areal,Neighborhood,Center,30,46,341,1397,7.3575,24.4094,4.1495,5.8826,1714,1229,161503,1718,0.9823,0.5824,0.4994,0.5377
Areal,Neighborhood,Random,30,46,476,1397,9.4825,34.0730,5.3479,6.3713,3089,704,162028,343,0.9937,0.8144,0.9001,0.8551
Areal,Grid_100,Center,30,46,472,1397,8.5375,33.7867,4.8150,7.0170,3365,50,162682,67,0.9993,0.9854,0.9805,0.9829
Areal,Grid_100,Random,30,46,465,1397,8.5725,33.2856,4.8347,6.8847,3351,78,162654,81,0.9990,0.9773,0.9764,0.9768
Areal,Grid_300,Center,30,46,465,1397,8.7750,33.2856,4.9489,6.7259,3260,250,162482,172,0.9975,0.9288,0.9499,0.9392
Areal,Grid_300,Random,30,46,472,1397,8.8200,33.7867,4.9743,6.7923,3255,273,162459,177,0.9973,0.9226,0.9484,0.9353
Areal,Grid_500,Center,30,46,496,1397,9.2925,35.5047,5.2408,6.7747,3198,519,162213,234,0.9955,0.8604,0.9318,0.8947
Areal,Grid_500,Random,30,46,496,1397,9.5200,35.5047,5.3691,6.6128,3263,545,162187,169,0.9957,0.8569,0.9508,0.9014
N/A,N/A,Deletion,30,47,459,1397,8.1200,32.8561,4.5795,7.1746,3082,166,162566,350,0.9969,0.9489,0.8980,0.9228
Linear,Street,Center,30,47,439,1397,8.2275,31.4245,4.6401,6.7723,2751,540,162192,681,0.9927,0.8359,0.8016,0.8184
Linear,Street,Random,30,47,477,1397,8.9425,34.1446,5.0434,6.7702,3228,349,162383,204,0.9967,0.9024,0.9406,0.9211
Areal,Tract,Center,30,47,446,1397,8.1900,31.9256,4.6190,6.9118,2853,423,162309,579,0.9940,0.8709,0.8313,0.8506
Areal,Tract,Random,30,47,500,1397,9.3050,35.7910,5.2478,6.8202,3181,541,162191,251,0.9952,0.8546,0.9269,0.8893
Areal,Neighborhood,Center,30,47,347,1397,7.2350,24.8389,4.0804,6.0874,1671,1223,161509,1761,0.9820,0.5774,0.4869,0.5283
Areal,Neighborhood,Random,30,47,447,1397,8.5800,31.9971,4.8389,6.6124,3015,417,162315,417,0.9950,0.8785,0.8785,0.8785
Areal,Grid_100,Center,30,47,463,1397,8.5625,33.1424,4.8291,6.8631,3370,55,162677,62,0.9993,0.9839,0.9819,0.9829
Areal,Grid_100,Random,30,47,463,1397,8.6100,33.1424,4.8558,6.8253,3367,77,162655,65,0.9991,0.9776,0.9811,0.9793
Areal,Grid_300,Center,30,47,470,1397,8.7250,33.6435,4.9207,6.8371,3258,232,162500,174,0.9976,0.9335,0.9493,0.9413
Areal,Grid_300,Random,30,47,473,1397,8.7675,33.8583,4.9447,6.8474,3233,274,162458,199,0.9972,0.9219,0.9420,0.9318
Areal,Grid_500,Center,30,47,480,1397,9.1400,34.3593,5.1548,6.6656,3246,410,162322,186,0.9964,0.8879,0.9458,0.9159
Areal,Grid_500,Random,30,47,479,1397,9.0975,34.2878,5.1308,6.6828,3245,394,162338,187,0.9965,0.8917,0.9455,0.9178
N/A,N/A,Deletion,30,48,500,1397,8.8600,35.7910,4.9968,7.1627,3222,322,162410,210,0.9968,0.9091,0.9388,0.9237
Linear,Street,Center,30,48,448,1397,8.4025,32.0687,4.7388,6.7672,2777,584,162148,655,0.9925,0.8262,0.8091,0.8176
Linear,Street,Random,30,48,475,1397,8.8950,34.0014,5.0166,6.7778,3223,335,162397,209,0.9967,0.9058,0.9391,0.9222
Areal,Tract,Center,30,48,447,1397,8.1125,31.9971,4.5753,6.9935,2845,400,162332,587,0.9941,0.8767,0.8290,0.8522
Areal,Tract,Random,30,48,468,1397,8.8025,33.5004,4.9644,6.7481,3113,408,162324,319,0.9956,0.8841,0.9071,0.8954
Areal,Neighborhood,Center,30,48,348,1397,7.2900,24.9105,4.1114,6.0589,1690,1226,161506,1742,0.9821,0.5796,0.4924,0.5325
Areal,Neighborhood,Random,30,48,465,1397,9.1400,33.2856,5.1548,6.4573,3107,549,162183,325,0.9947,0.8498,0.9053,0.8767
Areal,Grid_100,Center,30,48,474,1397,8.5825,33.9298,4.8403,7.0098,3376,57,162675,56,0.9993,0.9834,0.9837,0.9835
Areal,Grid_100,Random,30,48,470,1397,8.6150,33.6435,4.8587,6.9244,3370,76,162656,62,0.9992,0.9779,0.9819,0.9799
Areal,Grid_300,Center,30,48,470,1397,8.6950,33.6435,4.9038,6.8607,3282,196,162536,150,0.9979,0.9436,0.9563,0.9499
Areal,Grid_300,Random,30,48,479,1397,8.8350,34.2878,4.9827,6.8813,3288,246,162486,144,0.9977,0.9304,0.9580,0.9440
Areal,Grid_500,Center,30,48,483,1397,9.1325,34.5741,5.1505,6.7127,3215,438,162294,217,0.9961,0.8801,0.9368,0.9076
Areal,Grid_500,Random,30,48,476,1397,9.3125,34.0730,5.2520,6.4876,3231,494,162238,201,0.9958,0.8674,0.9414,0.9029
N/A,N/A,Deletion,30,49,483,1397,8.2750,34.5741,4.6669,7.4083,3157,153,162579,275,0.9974,0.9538,0.9199,0.9365
Linear,Street,Center,30,49,435,1397,8.1375,31.1382,4.5894,6.7848,2714,541,162191,718,0.9924,0.8338,0.7908,0.8117
Linear,Street,Random,30,49,492,1397,9.1100,35.2183,5.1378,6.8547,3196,448,162284,236,0.9959,0.8771,0.9312,0.9033
Areal,Tract,Center,30,49,443,1397,8.1675,31.7108,4.6063,6.8842,2852,415,162317,580,0.9940,0.8730,0.8310,0.8515
Areal,Tract,Random,30,49,467,1397,8.9850,33.4288,5.0673,6.5969,3162,432,162300,270,0.9958,0.8798,0.9213,0.9001
Areal,Neighborhood,Center,30,49,350,1397,7.2600,25.0537,4.0945,6.1189,1715,1189,161543,1717,0.9825,0.5906,0.4997,0.5414
Areal,Neighborhood,Random,30,49,453,1397,8.5750,32.4266,4.8361,6.7051,3051,379,162353,381,0.9954,0.8895,0.8890,0.8892
Areal,Grid_100,Center,30,49,462,1397,8.5675,33.0709,4.8319,6.8443,3372,55,162677,60,0.9993,0.9840,0.9825,0.9832
Areal,Grid_100,Random,30,49,463,1397,8.5950,33.1424,4.8474,6.8372,3373,65,162667,59,0.9993,0.9811,0.9828,0.9820
Areal,Grid_300,Center,30,49,471,1397,8.5325,33.7151,4.8121,7.0063,3232,181,162551,200,0.9977,0.9470,0.9417,0.9443
Areal,Grid_300,Random,30,49,465,1397,8.5425,33.2856,4.8178,6.9089,3243,174,162558,189,0.9978,0.9491,0.9449,0.9470
Areal,Grid_500,Center,30,49,484,1397,9.2275,34.6457,5.2041,6.6574,3238,453,162279,194,0.9961,0.8773,0.9435,0.9092
Areal,Grid_500,Random,30,49,481,1397,9.2400,34.4309,5.2112,6.6072,3252,444,162288,180,0.9962,0.8799,0.9476,0.9125
N/A,N/A,Deletion,30,50,470,1397,8.3925,33.6435,4.7332,7.1080,3176,181,162551,256,0.9974,0.9461,0.9254,0.9356
Linear,Street,Center,30,50,426,1397,8.2650,30.4939,4.6613,6.5420,2695,611,162121,737,0.9919,0.8152,0.7853,0.7999
Linear,Street,Random,30,50,489,1397,9.0475,35.0036,5.1026,6.8600,3187,432,162300,245,0.9959,0.8806,0.9286,0.9040
Areal,Tract,Center,30,50,447,1397,8.2325,31.9971,4.6429,6.8916,2849,444,162288,583,0.9938,0.8652,0.8301,0.8473
Areal,Tract,Random,30,50,467,1397,8.9600,33.4288,5.0532,6.6153,3102,482,162250,330,0.9951,0.8655,0.9038,0.8843
Areal,Neighborhood,Center,30,50,335,1397,7.2125,23.9800,4.0677,5.8952,1671,1214,161518,1761,0.9821,0.5792,0.4869,0.5290
Areal,Neighborhood,Random,30,50,465,1397,8.8250,33.2856,4.9771,6.6878,3052,478,162254,380,0.9948,0.8646,0.8893,0.8768
Areal,Grid_100,Center,30,50,465,1397,8.5725,33.2856,4.8347,6.8847,3373,56,162676,59,0.9993,0.9837,0.9828,0.9832
Areal,Grid_100,Random,30,50,470,1397,8.5900,33.6435,4.8446,6.9446,3369,67,162665,63,0.9992,0.9805,0.9816,0.9811
Areal,Grid_300,Center,30,50,472,1397,8.6725,33.7867,4.8911,6.9078,3271,198,162534,161,0.9978,0.9429,0.9531,0.9480
Areal,Grid_300,Random,30,50,476,1397,8.6850,34.0730,4.8981,6.9563,3245,229,162503,187,0.9975,0.9341,0.9455,0.9398
Areal,Grid_500,Center,30,50,497,1397,9.2350,35.5762,5.2083,6.8306,3208,486,162246,224,0.9957,0.8684,0.9347,0.9004
Areal,Grid_500,Random,30,50,467,1397,9.1375,33.4288,5.1533,6.4868,3267,388,162344,165,0.9967,0.8938,0.9519,0.9220
N/A,N/A,Deletion,30,51,474,1397,8.3350,33.9298,4.7008,7.2180,3140,194,162538,292,0.9971,0.9418,0.9149,0.9282
Linear,Street,Center,30,51,437,1397,8.3200,31.2813,4.6923,6.6665,2761,567,162165,671,0.9925,0.8296,0.8045,0.8169
Linear,Street,Random,30,51,473,1397,8.7150,33.8583,4.9151,6.8887,3166,320,162412,266,0.9965,0.9082,0.9225,0.9153
Areal,Tract,Center,30,51,447,1397,8.2350,31.9971,4.6444,6.8895,2865,429,162303,567,0.9940,0.8698,0.8348,0.8519
Areal,Tract,Random,30,51,462,1397,8.7925,33.0709,4.9588,6.6692,3128,389,162343,304,0.9958,0.8894,0.9114,0.9003
Areal,Neighborhood,Center,30,51,341,1397,7.4200,24.4094,4.1847,5.8330,1706,1262,161470,1726,0.9820,0.5748,0.4971,0.5331
Areal,Neighborhood,Random,30,51,448,1397,8.6425,32.0687,4.8742,6.5793,3037,420,162312,395,0.9951,0.8785,0.8849,0.8817
Areal,Grid_100,Center,30,51,472,1397,8.5500,33.7867,4.8220,7.0068,3371,49,162683,61,0.9993,0.9857,0.9822,0.9839
Areal,Grid_100,Random,30,51,466,1397,8.5675,33.3572,4.8319,6.9036,3367,60,162672,65,0.9992,0.9825,0.9811,0.9818
Areal,Grid_300,Center,30,51,468,1397,8.6750,33.5004,4.8925,6.8473,3250,220,162512,182,0.9976,0.9366,0.9470,0.9418
Areal,Grid_300,Random,30,51,470,1397,8.7025,33.6435,4.9080,6.8548,3251,230,162502,181,0.9975,0.9339,0.9473,0.9405
Areal,Grid_500,Center,30,51,484,1397,9.1950,34.6457,5.1858,6.6809,3249,429,162303,183,0.9963,0.8834,0.9467,0.9139
Areal,Grid_500,Random,30,51,489,1397,9.1800,35.0036,5.1773,6.7610,3237,435,162297,195,0.9962,0.8815,0.9432,0.9113
N/A,N/A,Deletion,30,52,470,1397,8.3850,33.6435,4.7290,7.1144,3044,310,162422,388,0.9958,0.9076,0.8869,0.8971
Linear,Street,Center,30,52,433,1397,8.2775,30.9950,4.6683,6.6394,2739,572,162160,693,0.9924,0.8272,0.7981,0.8124
Linear,Street,Random,30,52,483,1397,8.8375,34.5741,4.9842,6.9368,3120,415,162317,312,0.9956,0.8826,0.9091,0.8957
Areal,Tract,Center,30,52,441,1397,8.2550,31.5676,4.6556,6.7805,2830,472,162260,602,0.9935,0.8571,0.8246,0.8405
Areal,Tract,Random,30,52,474,1397,8.7100,33.9298,4.9122,6.9072,3016,468,162264,416,0.9947,0.8657,0.8788,0.8722
Areal,Neighborhood,Center,30,52,361,1397,7.3625,25.8411,4.1523,6.2233,1672,1273,161459,1760,0.9817,0.5677,0.4872,0.5244
Areal,Neighborhood,Random,30,52,467,1397,8.8825,33.4288,5.0095,6.6730,2912,641,162091,520,0.9930,0.8196,0.8485,0.8338
Areal,Grid_100,Center,30,52,478,1397,8.5550,34.2162,4.8248,7.0917,3373,49,162683,59,0.9994,0.9857,0.9828,0.9842
Areal,Grid_100,Random,30,52,475,1397,8.5375,34.0014,4.8150,7.0616,3364,51,162681,68,0.9993,0.9851,0.9802,0.9826
Areal,Grid_300,Center,30,52,465,1397,8.6975,33.2856,4.9052,6.7858,3253,226,162506,179,0.9976,0.9350,0.9478,0.9414
Areal,Grid_300,Random,30,52,463,1397,8.7150,33.1424,4.9151,6.7430,3231,255,162477,201,0.9973,0.9269,0.9414,0.9341
Areal,Grid_500,Center,30,52,486,1397,9.1425,34.7888,5.1562,6.7470,3208,449,162283,224,0.9959,0.8772,0.9347,0.9051
Areal,Grid_500,Random,30,52,495,1397,9.3975,35.4331,5.3000,6.6855,3253,506,162226,179,0.9959,0.8654,0.9478,0.9047
N/A,N/A,Deletion,30,53,465,1397,8.4250,33.2856,4.7515,7.0053,3218,152,162580,214,0.9978,0.9549,0.9376,0.9462
Linear,Street,Center,30,53,458,1397,8.6150,32.7845,4.8587,6.7476,2799,647,162085,633,0.9923,0.8122,0.8156,0.8139
Linear,Street,Random,30,53,472,1397,8.7075,33.7867,4.9108,6.8800,3161,322,162410,271,0.9964,0.9076,0.9210,0.9142
Areal,Tract,Center,30,53,443,1397,8.1275,31.7108,4.5837,6.9181,2876,375,162357,556,0.9944,0.8847,0.8380,0.8607
Areal,Tract,Random,30,53,466,1397,8.7825,33.3572,4.9531,6.7346,3153,360,162372,279,0.9962,0.8975,0.9187,0.9080
Areal,Neighborhood,Center,30,53,337,1397,7.1250,24.1231,4.0183,6.0033,1675,1175,161557,1757,0.9824,0.5877,0.4881,0.5333
Areal,Neighborhood,Random,30,53,471,1397,9.2325,33.7151,5.2069,6.4751,3140,553,162179,292,0.9949,0.8503,0.9149,0.8814
Areal,Grid_100,Center,30,53,478,1397,8.5650,34.2162,4.8305,7.0834,3377,49,162683,55,0.9994,0.9857,0.9840,0.9848
Areal,Grid_100,Random,30,53,471,1397,8.5975,33.7151,4.8488,6.9533,3361,78,162654,71,0.9991,0.9773,0.9793,0.9783
Areal,Grid_300,Center,30,53,469,1397,8.7075,33.5719,4.9108,6.8363,3286,197,162535,146,0.9979,0.9434,0.9575,0.9504
Areal,Grid_300,Random,30,53,474,1397,8.7650,33.9298,4.9433,6.8639,3288,218,162514,144,0.9978,0.9378,0.9580,0.9478
Areal,Grid_500,Center,30,53,484,1397,9.0600,34.6457,5.1096,6.7805,3263,361,162371,169,0.9968,0.9004,0.9508,0.9249
Areal,Grid_500,Random,30,53,475,1397,9.0825,34.0014,5.1223,6.6379,3261,372,162360,171,0.9967,0.8976,0.9502,0.9231
N/A,N/A,Deletion,30,54,462,1397,8.5200,33.0709,4.8051,6.8825,3141,267,162465,291,0.9966,0.9217,0.9152,0.9184
Linear,Street,Center,30,54,438,1397,8.2900,31.3529,4.6754,6.7060,2738,578,162154,694,0.9923,0.8257,0.7978,0.8115
Linear,Street,Random,30,54,478,1397,9.0000,34.2162,5.0758,6.7410,3144,456,162276,288,0.9955,0.8733,0.9161,0.8942
Areal,Tract,Center,30,54,433,1397,8.2350,30.9950,4.6444,6.6737,2837,457,162275,595,0.9937,0.8613,0.8266,0.8436
Areal,Tract,Random,30,54,472,1397,8.8325,33.7867,4.9813,6.7827,3095,438,162294,337,0.9953,0.8760,0.9018,0.8887
Areal,Neighborhood,Center,30,54,363,1397,7.5500,25.9843,4.2580,6.1024,1758,1262,161470,1674,0.9823,0.5821,0.5122,0.5449
Areal,Neighborhood,Random,30,54,450,1397,9.1075,32.2119,5.1364,6.2713,3063,580,162152,369,0.9943,0.8408,0.8925,0.8659
Areal,Grid_100,Center,30,54,472,1397,8.6000,33.7867,4.8502,6.9660,3379,61,162671,53,0.9993,0.9823,0.9846,0.9834
Areal,Grid_100,Random,30,54,464,1397,8.5925,33.2140,4.8460,6.8539,3377,60,162672,55,0.9993,0.9825,0.9840,0.9833
Areal,Grid_300,Center,30,54,474,1397,8.7125,33.9298,4.9137,6.9052,3273,212,162520,159,0.9978,0.9392,0.9537,0.9464
Areal,Grid_300,Random,30,54,469,1397,8.8000,33.5719,4.9630,6.7644,3272,248,162484,160,0.9975,0.9295,0.9534,0.9413
Areal,Grid_500,Center,30,54,485,1397,9.0450,34.7173,5.1012,6.8057,3228,390,162342,204,0.9964,0.8922,0.9406,0.9157
Areal,Grid_500,Random,30,54,481,1397,9.1775,34.4309,5.1759,6.6522,3226,445,162287,206,0.9961,0.8788,0.9400,0.9083
N/A,N/A,Deletion,30,55,475,1397,8.6900,34.0014,4.9010,6.9377,3208,268,162464,224,0.9970,0.9229,0.9347,0.9288
Linear,Street,Center,30,55,441,1397,8.4400,31.5676,4.7600,6.6319,2790,586,162146,642,0.9926,0.8264,0.8129,0.8196
Linear,Street,Random,30,55,487,1397,9.4950,34.8604,5.3550,6.5099,3199,599,162133,233,0.9950,0.8423,0.9321,0.8849
Areal,Tract,Center,30,55,448,1397,8.3475,32.0687,4.7078,6.8118,2908,431,162301,524,0.9943,0.8709,0.8473,0.8590
Areal,Tract,Random,30,55,463,1397,9.0500,33.1424,5.1040,6.4934,3150,470,162262,282,0.9955,0.8702,0.9178,0.8934
Areal,Neighborhood,Center,30,55,352,1397,7.5175,25.1969,4.2397,5.9431,1765,1242,161490,1667,0.9825,0.5870,0.5143,0.5482
Areal,Neighborhood,Random,30,55,487,1397,9.3325,34.8604,5.2633,6.6233,3114,619,162113,318,0.9944,0.8342,0.9073,0.8692
Areal,Grid_100,Center,30,55,472,1397,8.5675,33.7867,4.8319,6.9925,3371,56,162676,61,0.9993,0.9837,0.9822,0.9829
Areal,Grid_100,Random,30,55,468,1397,8.5325,33.5004,4.8121,6.9616,3366,47,162685,66,0.9993,0.9862,0.9808,0.9835
Areal,Grid_300,Center,30,55,472,1397,8.6975,33.7867,4.9052,6.8879,3285,194,162538,147,0.9979,0.9442,0.9572,0.9507
Areal,Grid_300,Random,30,55,476,1397,8.7175,34.0730,4.9165,6.9304,3259,228,162504,173,0.9976,0.9346,0.9496,0.9420
Areal,Grid_500,Center,30,55,485,1397,9.2025,34.7173,5.1900,6.6893,3243,438,162294,189,0.9962,0.8810,0.9449,0.9119
Areal,Grid_500,Random,30,55,476,1397,9.4525,34.0730,5.3310,6.3915,3265,516,162216,167,0.9959,0.8635,0.9513,0.9053
N/A,N/A,Deletion,30,56,468,1397,8.5150,33.5004,4.8023,6.9759,3173,233,162499,259,0.9970,0.9316,0.9245,0.9280
Linear,Street,Center,30,56,446,1397,8.3350,31.9256,4.7008,6.7916,2750,584,162148,682,0.9924,0.8248,0.8013,0.8129
Linear,Street,Random,30,56,470,1397,9.0600,33.6435,5.1096,6.5843,3131,493,162239,301,0.9952,0.8640,0.9123,0.8875
Areal,Tract,Center,30,56,447,1397,8.3250,31.9971,4.6951,6.8150,2858,472,162260,574,0.9937,0.8583,0.8328,0.8453
Areal,Tract,Random,30,56,463,1397,8.8225,33.1424,4.9757,6.6609,3116,413,162319,316,0.9956,0.8830,0.9079,0.8953
Areal,Neighborhood,Center,30,56,348,1397,7.1550,24.9105,4.0353,6.1732,1642,1220,161512,1790,0.9819,0.5737,0.4784,0.5218
Areal,Neighborhood,Random,30,56,453,1397,9.0150,32.4266,5.0843,6.3779,3043,563,162169,389,0.9943,0.8439,0.8867,0.8647
Areal,Grid_100,Center,30,56,466,1397,8.5450,33.3572,4.8192,6.9217,3365,53,162679,67,0.9993,0.9845,0.9805,0.9825
Areal,Grid_100,Random,30,56,468,1397,8.5075,33.5004,4.7980,6.9821,3348,55,162677,84,0.9992,0.9838,0.9755,0.9797
Areal,Grid_300,Center,30,56,465,1397,8.7375,33.2856,4.9278,6.7547,3264,231,162501,168,0.9976,0.9339,0.9510,0.9424
Areal,Grid_300,Random,30,56,473,1397,8.7750,33.8583,4.9489,6.8416,3254,256,162476,178,0.9974,0.9271,0.9481,0.9375
Areal,Grid_500,Center,30,56,492,1397,9.2725,35.2183,5.2295,6.7346,3224,485,162247,208,0.9958,0.8692,0.9394,0.9030
Areal,Grid_500,Random,30,56,482,1397,9.1775,34.5025,5.1759,6.6660,3218,453,162279,214,0.9960,0.8766,0.9376,0.9061
N/A,N/A,Deletion,30,57,477,1397,8.7625,34.1446,4.9419,6.9093,3264,241,162491,168,0.9975,0.9312,0.9510,0.9410
Linear,Street,Center,30,57,454,1397,8.6500,32.4982,4.8784,6.6616,2827,633,162099,605,0.9925,0.8171,0.8237,0.8204
Linear,Street,Random,30,57,489,1397,9.4225,35.0036,5.3141,6.5870,3248,521,162211,184,0.9958,0.8618,0.9464,0.9021
Areal,Tract,Center,30,57,445,1397,8.1725,31.8540,4.6091,6.9111,2849,420,162312,583,0.9940,0.8715,0.8301,0.8503
Areal,Tract,Random,30,57,458,1397,8.7250,32.7845,4.9207,6.6626,3073,417,162315,359,0.9953,0.8805,0.8954,0.8879
Areal,Neighborhood,Center,30,57,349,1397,7.4950,24.9821,4.2270,5.9101,1752,1246,161486,1680,0.9824,0.5844,0.5105,0.5449
Areal,Neighborhood,Random,30,57,487,1397,9.7625,34.8604,5.5058,6.3315,3107,798,161934,325,0.9932,0.7956,0.9053,0.8469
Areal,Grid_100,Center,30,57,470,1397,8.6050,33.6435,4.8530,6.9325,3377,65,162667,55,0.9993,0.9811,0.9840,0.9825
Areal,Grid_100,Random,30,57,472,1397,8.6250,33.7867,4.8643,6.9458,3368,82,162650,64,0.9991,0.9762,0.9814,0.9788
Areal,Grid_300,Center,30,57,479,1397,8.7425,34.2878,4.9306,6.9541,3265,232,162500,167,0.9976,0.9337,0.9513,0.9424
Areal,Grid_300,Random,30,57,483,1397,9.0550,34.5741,5.1068,6.7702,3286,336,162396,146,0.9971,0.9072,0.9575,0.9317
Areal,Grid_500,Center,30,57,481,1397,9.1000,34.4309,5.1322,6.7088,3248,392,162340,184,0.9965,0.8923,0.9464,0.9186
Areal,Grid_500,Random,30,57,479,1397,9.5275,34.2878,5.3733,6.3811,3288,523,162209,144,0.9960,0.8628,0.9580,0.9079
N/A,N/A,Deletion,30,58,482,1397,8.6150,34.5025,4.8587,7.1012,3177,269,162463,255,0.9968,0.9219,0.9257,0.9238
Linear,Street,Center,30,58,450,1397,8.5575,32.2119,4.8262,6.6743,2768,655,162077,664,0.9921,0.8086,0.8065,0.8076
Linear,Street,Random,30,58,466,1397,8.8175,33.3572,4.9729,6.7078,3130,397,162335,302,0.9958,0.8874,0.9120,0.8996
Areal,Tract,Center,30,58,444,1397,8.1900,31.7824,4.6190,6.8808,2901,375,162357,531,0.9945,0.8855,0.8453,0.8649
Areal,Tract,Random,30,58,456,1397,8.6825,32.6414,4.8967,6.6659,3146,327,162405,286,0.9963,0.9058,0.9167,0.9112
Areal,Neighborhood,Center,30,58,336,1397,7.4800,24.0515,4.2186,5.7014,1694,1298,161434,1738,0.9817,0.5662,0.4936,0.5274
Areal,Neighborhood,Random,30,58,477,1397,8.9875,34.1446,5.0687,6.7363,3059,536,162196,373,0.9945,0.8509,0.8913,0.8706
Areal,Grid_100,Center,30,58,473,1397,8.5550,33.8583,4.8248,7.0175,3379,43,162689,53,0.9994,0.9874,0.9846,0.9860
Areal,Grid_100,Random,30,58,466,1397,8.5375,33.3572,4.8150,6.9278,3354,61,162671,78,0.9992,0.9821,0.9773,0.9797
Areal,Grid_300,Center,30,58,468,1397,8.6275,33.5004,4.8657,6.8850,3270,181,162551,162,0.9979,0.9476,0.9528,0.9502
Areal,Grid_300,Random,30,58,474,1397,8.7025,33.9298,4.9080,6.9132,3252,229,162503,180,0.9975,0.9342,0.9476,0.9408
Areal,Grid_500,Center,30,58,492,1397,9.1650,35.2183,5.1689,6.8136,3215,451,162281,217,0.9960,0.8770,0.9368,0.9059
Areal,Grid_500,Random,30,58,493,1397,9.1875,35.2899,5.1815,6.8107,3209,466,162266,223,0.9959,0.8732,0.9350,0.9031
N/A,N/A,Deletion,30,59,466,1397,8.4975,33.3572,4.7924,6.9604,3206,193,162539,226,0.9975,0.9432,0.9341,0.9387
Linear,Street,Center,30,59,452,1397,8.5425,32.3550,4.8178,6.7158,2811,606,162126,621,0.9926,0.8227,0.8191,0.8208
Linear,Street,Random,30,59,488,1397,9.2025,34.9320,5.1900,6.7306,3266,415,162317,166,0.9965,0.8873,0.9516,0.9183
Areal,Tract,Center,30,59,435,1397,8.0075,31.1382,4.5160,6.8950,2844,359,162373,588,0.9943,0.8879,0.8287,0.8573
Areal,Tract,Random,30,59,453,1397,8.6050,32.4266,4.8530,6.6817,3076,366,162366,356,0.9957,0.8937,0.8963,0.8950
Areal,Neighborhood,Center,30,59,358,1397,7.3675,25.6263,4.1551,6.1674,1762,1185,161547,1670,0.9828,0.5979,0.5134,0.5524
Areal,Neighborhood,Random,30,59,458,1397,8.9775,32.7845,5.0631,6.4752,3115,476,162256,317,0.9952,0.8674,0.9076,0.8871
Areal,Grid_100,Center,30,59,463,1397,8.5325,33.1424,4.8121,6.8873,3369,44,162688,63,0.9994,0.9871,0.9816,0.9844
Areal,Grid_100,Random,30,59,464,1397,8.5900,33.2140,4.8446,6.8559,3376,60,162672,56,0.9993,0.9825,0.9837,0.9831
Areal,Grid_300,Center,30,59,467,1397,8.6300,33.4288,4.8671,6.8683,3299,153,162579,133,0.9983,0.9557,0.9612,0.9585
Areal,Grid_300,Random,30,59,464,1397,8.6200,33.2140,4.8615,6.8321,3278,170,162562,154,0.9981,0.9507,0.9551,0.9529
Areal,Grid_500,Center,30,59,487,1397,9.1700,34.8604,5.1717,6.7406,3246,422,162310,186,0.9963,0.8850,0.9458,0.9144
Areal,Grid_500,Random,30,59,486,1397,9.2550,34.7888,5.2196,6.6650,3258,444,162288,174,0.9963,0.8801,0.9493,0.9134
N/A,N/A,Deletion,30,60,497,1397,8.6525,35.5762,4.8798,7.2905,3129,332,162400,303,0.9962,0.9041,0.9117,0.9079
Linear,Street,Center,30,60,439,1397,8.3875,31.4245,4.7304,6.6431,2740,615,162117,692,0.9921,0.8167,0.7984,0.8074
Linear,Street,Random,30,60,496,1397,9.0250,35.5047,5.0899,6.9755,3202,408,162324,230,0.9962,0.8870,0.9330,0.9094
Areal,Tract,Center,30,60,442,1397,8.2350,31.6392,4.6444,6.8124,2827,467,162265,605,0.9935,0.8582,0.8237,0.8406
Areal,Tract,Random,30,60,466,1397,8.9075,33.3572,5.0236,6.6401,3119,444,162288,313,0.9954,0.8754,0.9088,0.8918
Areal,Neighborhood,Center,30,60,357,1397,7.4450,25.5548,4.1988,6.0862,1717,1261,161471,1715,0.9821,0.5766,0.5003,0.5357
Areal,Neighborhood,Random,30,60,460,1397,8.9700,32.9277,5.0589,6.5089,3080,508,162224,352,0.9948,0.8584,0.8974,0.8775
Areal,Grid_100,Center,30,60,470,1397,8.5525,33.6435,4.8234,6.9750,3373,48,162684,59,0.9994,0.9860,0.9828,0.9844
Areal,Grid_100,Random,30,60,470,1397,8.5775,33.6435,4.8375,6.9547,3366,65,162667,66,0.9992,0.9811,0.9808,0.9809
Areal,Grid_300,Center,30,60,467,1397,8.7625,33.4288,4.9419,6.7644,3285,220,162512,147,0.9978,0.9372,0.9572,0.9471
Areal,Grid_300,Random,30,60,470,1397,8.7825,33.6435,4.9531,6.7924,3255,258,162474,177,0.9974,0.9266,0.9484,0.9374
Areal,Grid_500,Center,30,60,493,1397,9.3475,35.2899,5.2718,6.6941,3238,501,162231,194,0.9958,0.8660,0.9435,0.9031
Areal,Grid_500,Random,30,60,478,1397,9.3075,34.2162,5.2492,6.5183,3243,480,162252,189,0.9960,0.8711,0.9449,0.9065
N/A,N/A,Deletion,30,61,462,1397,8.4150,33.0709,4.7459,6.9683,3167,199,162533,265,0.9972,0.9409,0.9228,0.9317
