Group,Scale,Type,Error_Percentage,PAI_mean,PAI_std,F1_Score_mean,F1_Score_std,Scale2
Group_7,Tract,Deletion,35,8.298,0.3696,0.7944,0.0139,Tract
Group_7,Tract,Deletion,40,8.219,0.4612,0.7738,0.0166,Tract
Group_7,Tract,Deletion,45,8.1236,0.4472,0.7515,0.0173,Tract
Group_7,Tract,Deletion,50,7.9973,0.4676,0.7288,0.0144,Tract
Group_7,Tract,Random,5,8.5674,0.2291,0.9385,0.0073,Tract
Group_7,Tract,Random,10,8.488,0.2685,0.898,0.0082,Tract
Group_7,Tract,Random,15,8.3426,0.2968,0.8634,0.0107,Tract
Group_7,Tract,Random,20,8.194,0.3011,0.8338,0.0104,Tract
Group_7,Tract,Random,25,8.011,0.3485,0.8065,0.0113,Tract
Group_7,Tract,Random,30,7.8712,0.3634,0.7808,0.0132,Tract
Group_7,Tract,Random,35,7.6961,0.3867,0.7561,0.0158,Tract
Group_7,Tract,Random,40,7.6034,0.4205,0.7316,0.0147,Tract
Group_7,Tract,Random,45,7.4784,0.3462,0.7013,0.0179,Tract
Group_7,Tract,Random,50,7.2128,0.3638,0.6713,0.0154,Tract
Group_8,G_100,Centroid,5,8.5111,0.069,0.989,0.0019,Grid_100
Group_8,G_100,Centroid,10,8.4675,0.1033,0.979,0.0025,Grid_100
Group_8,G_100,Centroid,15,8.4958,0.1126,0.9716,0.0026,Grid_100
Group_8,G_100,Centroid,20,8.4906,0.1138,0.9643,0.0026,Grid_100
Group_8,G_100,Centroid,25,8.5305,0.1345,0.958,0.0029,Grid_100
Group_8,G_100,Centroid,30,8.5704,0.1377,0.9516,0.003,Grid_100
Group_8,G_100,Centroid,35,8.5977,0.1395,0.9461,0.0034,Grid_100
Group_8,G_100,Centroid,40,8.6084,0.1529,0.9404,0.0032,Grid_100
Group_8,G_100,Centroid,45,8.643,0.1465,0.934,0.0032,Grid_100
Group_8,G_100,Centroid,50,8.6515,0.1673,0.9289,0.0031,Grid_100
Group_8,G_100,Deletion,5,8.7235,0.1854,0.938,0.0046,Grid_100
Group_8,G_100,Deletion,10,8.7675,0.2503,0.9058,0.0069,Grid_100
Group_8,G_100,Deletion,15,8.6889,0.3136,0.8823,0.0085,Grid_100
Group_8,G_100,Deletion,20,8.6321,0.3113,0.8591,0.0108,Grid_100
Group_8,G_100,Deletion,25,8.5396,0.3568,0.8419,0.0123,Grid_100
Group_8,G_100,Deletion,30,8.4697,0.3889,0.8207,0.0135,Grid_100
Group_8,G_100,Deletion,35,8.4687,0.431,0.7983,0.0153,Grid_100
Group_8,G_100,Deletion,40,8.3643,0.4152,0.7773,0.0152,Grid_100
Group_8,G_100,Deletion,45,8.2037,0.3978,0.7548,0.017,Grid_100
Group_8,G_100,Deletion,50,8.0707,0.4327,0.7345,0.0203,Grid_100
Group_8,G_100,Random,5,8.5493,0.096,0.9856,0.0025,Grid_100
Group_8,G_100,Random,10,8.51,0.1218,0.9739,0.0032,Grid_100
Group_8,G_100,Random,15,8.5353,0.1227,0.9651,0.0037,Grid_100
Group_8,G_100,Random,20,8.5518,0.1674,0.9553,0.0037,Grid_100
Group_8,G_100,Random,25,8.5612,0.1735,0.9485,0.0038,Grid_100
Group_8,G_100,Random,30,8.5738,0.1786,0.9417,0.0042,Grid_100
Group_8,G_100,Random,35,8.5986,0.1818,0.935,0.0045,Grid_100
Group_8,G_100,Random,40,8.6058,0.1813,0.9288,0.0045,Grid_100
Group_8,G_100,Random,45,8.6151,0.1801,0.9219,0.0046,Grid_100
Group_8,G_100,Random,50,8.6345,0.1793,0.916,0.0048,Grid_100
Group_8,G_300,Centroid,5,8.5365,0.1471,0.9694,0.0041,Grid_300
Group_8,G_300,Centroid,10,8.5431,0.2037,0.9447,0.0048,Grid_300
Group_8,G_300,Centroid,15,8.5714,0.2313,0.9257,0.0058,Grid_300
Group_8,G_300,Centroid,20,8.5898,0.2583,0.9077,0.0061,Grid_300
Group_8,G_300,Centroid,25,8.6033,0.2747,0.8909,0.0068,Grid_300
Group_8,G_300,Centroid,30,8.5874,0.2823,0.8745,0.0077,Grid_300
Group_8,G_300,Centroid,35,8.6632,0.2637,0.8589,0.0075,Grid_300
Group_8,G_300,Centroid,40,8.6404,0.261,0.8442,0.0078,Grid_300
Group_8,G_300,Centroid,45,8.58,0.3277,0.8256,0.0089,Grid_300
Group_8,G_300,Centroid,50,8.5639,0.2419,0.8145,0.008,Grid_300
Group_8,G_300,Deletion,5,8.7235,0.1854,0.938,0.0046,Grid_300
Group_8,G_300,Deletion,10,8.7675,0.2503,0.9058,0.0069,Grid_300
Group_8,G_300,Deletion,15,8.6889,0.3136,0.8823,0.0085,Grid_300
Group_8,G_300,Deletion,20,8.6321,0.3113,0.8591,0.0108,Grid_300
Group_8,G_300,Deletion,25,8.5396,0.3568,0.8419,0.0123,Grid_300
Group_8,G_300,Deletion,30,8.4697,0.3889,0.8207,0.0135,Grid_300
Group_8,G_300,Deletion,35,8.4687,0.431,0.7983,0.0153,Grid_300
Group_8,G_300,Deletion,40,8.3643,0.4152,0.7773,0.0152,Grid_300
Group_8,G_300,Deletion,45,8.2037,0.3978,0.7548,0.017,Grid_300
Group_8,G_300,Deletion,50,8.0707,0.4327,0.7345,0.0203,Grid_300
Group_8,G_300,Random,5,8.5218,0.1765,0.9615,0.0052,Grid_300
Group_8,G_300,Random,10,8.5094,0.211,0.9304,0.0069,Grid_300
Group_8,G_300,Random,15,8.5059,0.2523,0.9078,0.0094,Grid_300
Group_8,G_300,Random,20,8.4713,0.2658,0.8872,0.008,Grid_300
Group_8,G_300,Random,25,8.4362,0.2963,0.8702,0.0097,Grid_300
Group_8,G_300,Random,30,8.3489,0.293,0.8512,0.0091,Grid_300
Group_8,G_300,Random,35,8.3459,0.3142,0.8353,0.0101,Grid_300
Group_8,G_300,Random,40,8.3116,0.3351,0.8196,0.0101,Grid_300
Group_8,G_300,Random,45,8.1651,0.3523,0.8007,0.0111,Grid_300
Group_8,G_300,Random,50,8.2628,0.3312,0.7899,0.0113,Grid_300
Group_8,G_500,Centroid,5,8.4425,0.1371,0.9514,0.0053,Grid_500
Group_8,G_500,Centroid,10,8.3339,0.1651,0.9102,0.0075,Grid_500
Group_8,G_500,Centroid,15,8.2346,0.2287,0.8735,0.0093,Grid_500
Group_8,G_500,Centroid,20,8.0389,0.2358,0.835,0.0098,Grid_500
Group_8,G_500,Centroid,25,7.8794,0.2772,0.8016,0.0103,Grid_500
Group_8,G_500,Centroid,30,7.7091,0.2672,0.7648,0.012,Grid_500
Group_8,G_500,Centroid,35,7.6348,0.2689,0.7292,0.0123,Grid_500
Group_8,G_500,Centroid,40,7.4779,0.3078,0.696,0.0124,Grid_500
Group_8,G_500,Centroid,45,7.3421,0.3448,0.6624,0.0126,Grid_500
Group_8,G_500,Centroid,50,7.1298,0.3253,0.6288,0.0119,Grid_500
Group_8,G_500,Deletion,5,8.7235,0.1854,0.938,0.0046,Grid_500
Group_8,G_500,Deletion,10,8.7675,0.2503,0.9058,0.0069,Grid_500
Group_8,G_500,Deletion,15,8.6889,0.3136,0.8823,0.0085,Grid_500
Group_8,G_500,Deletion,20,8.6321,0.3113,0.8591,0.0108,Grid_500
Group_8,G_500,Deletion,25,8.5396,0.3568,0.8419,0.0123,Grid_500
Group_8,G_500,Deletion,30,8.4697,0.3889,0.8207,0.0135,Grid_500
Group_8,G_500,Deletion,35,8.4687,0.431,0.7983,0.0153,Grid_500
Group_8,G_500,Deletion,40,8.3643,0.4152,0.7773,0.0152,Grid_500
Group_8,G_500,Deletion,45,8.2037,0.3978,0.7548,0.017,Grid_500
Group_8,G_500,Deletion,50,8.0707,0.4327,0.7345,0.0203,Grid_500
Group_8,G_500,Random,5,8.4721,0.1758,0.9471,0.0056,Grid_500
Group_8,G_500,Random,10,8.4733,0.2265,0.9087,0.0083,Grid_500
Group_8,G_500,Random,15,8.3391,0.2569,0.8789,0.0096,Grid_500
Group_8,G_500,Random,20,8.1869,0.2995,0.851,0.0102,Grid_500
Group_8,G_500,Random,25,8.0739,0.3046,0.8285,0.013,Grid_500
Group_8,G_500,Random,30,7.9049,0.3832,0.802,0.013,Grid_500
Group_8,G_500,Random,35,7.7612,0.4124,0.7808,0.015,Grid_500
Group_8,G_500,Random,40,7.6477,0.352,0.7598,0.0148,Grid_500
Group_8,G_500,Random,45,7.4804,0.3671,0.7329,0.0177,Grid_500
Group_8,G_500,Random,50,7.349,0.3582,0.7117,0.0171,Grid_500
Group_8,N_hood,Centroid,5,8.4222,0.1791,0.9215,0.0071,Neighborhood
Group_8,N_hood,Centroid,10,8.3014,0.2628,0.8263,0.0119,Neighborhood
Group_8,N_hood,Centroid,15,8.0771,0.324,0.7283,0.0144,Neighborhood
Group_8,N_hood,Centroid,20,8.0152,0.392,0.6252,0.018,Neighborhood
Group_8,N_hood,Centroid,25,7.8828,0.3894,0.5256,0.0168,Neighborhood
Group_8,N_hood,Centroid,30,7.4544,0.4241,0.428,0.0163,Neighborhood
Group_8,N_hood,Centroid,35,7.0864,0.4852,0.3458,0.0146,Neighborhood
Group_8,N_hood,Centroid,40,6.3122,0.563,0.2825,0.014,Neighborhood
Group_8,N_hood,Centroid,45,5.2733,0.6172,0.2264,0.0133,Neighborhood
Group_8,N_hood,Centroid,50,4.4522,0.5663,0.1874,0.0112,Neighborhood
Group_8,N_hood,Deletion,5,8.7235,0.1854,0.938,0.0046,Neighborhood
Group_8,N_hood,Deletion,10,8.7675,0.2503,0.9058,0.0069,Neighborhood
Group_8,N_hood,Deletion,15,8.6889,0.3136,0.8823,0.0085,Neighborhood
Group_8,N_hood,Deletion,20,8.6321,0.3113,0.8591,0.0108,Neighborhood
Group_8,N_hood,Deletion,25,8.5396,0.3568,0.8419,0.0123,Neighborhood
Group_8,N_hood,Deletion,30,8.4697,0.3889,0.8207,0.0135,Neighborhood
Group_8,N_hood,Deletion,35,8.4687,0.431,0.7983,0.0153,Neighborhood
Group_8,N_hood,Deletion,40,8.3643,0.4152,0.7773,0.0152,Neighborhood
Group_8,N_hood,Deletion,45,8.2037,0.3978,0.7548,0.017,Neighborhood
Group_8,N_hood,Deletion,50,8.0707,0.4327,0.7345,0.0203,Neighborhood
Group_8,N_hood,Random,5,8.6833,0.2208,0.9346,0.0065,Neighborhood
Group_8,N_hood,Random,10,8.6446,0.314,0.891,0.0095,Neighborhood
Group_8,N_hood,Random,15,8.5133,0.2909,0.8595,0.0092,Neighborhood
Group_8,N_hood,Random,20,8.4176,0.3308,0.8277,0.0139,Neighborhood
Group_8,N_hood,Random,25,8.272,0.3689,0.8023,0.0146,Neighborhood
Group_8,N_hood,Random,30,8.1118,0.4275,0.7718,0.0177,Neighborhood
Group_8,N_hood,Random,35,7.9961,0.4697,0.7395,0.0184,Neighborhood
Group_8,N_hood,Random,40,7.8657,0.4133,0.7071,0.0188,Neighborhood
Group_8,N_hood,Random,45,7.6059,0.4188,0.6735,0.0213,Neighborhood
Group_8,N_hood,Random,50,7.2962,0.4318,0.6399,0.0223,Neighborhood
Group_8,Street,Centroid,5,8.4237,0.1739,0.9442,0.0078,Street
Group_8,Street,Centroid,10,8.293,0.1949,0.8959,0.0093,Street
Group_8,Street,Centroid,15,8.1456,0.2436,0.8548,0.0109,Street
Group_8,Street,Centroid,20,8.0283,0.2321,0.8142,0.0117,Street
Group_8,Street,Centroid,25,7.9881,0.2822,0.778,0.012,Street
Group_8,Street,Centroid,30,7.9309,0.278,0.737,0.0162,Street
Group_8,Street,Centroid,35,7.9441,0.3112,0.6994,0.0142,Street
Group_8,Street,Centroid,40,7.9243,0.3031,0.6616,0.0174,Street
Group_8,Street,Centroid,45,7.9172,0.3057,0.6186,0.0183,Street
Group_8,Street,Centroid,50,7.8332,0.3502,0.579,0.0178,Street
Group_8,Street,Deletion,5,8.7235,0.1854,0.938,0.0046,Street
Group_8,Street,Deletion,10,8.7675,0.2503,0.9058,0.0069,Street
Group_8,Street,Deletion,15,8.6889,0.3136,0.8823,0.0085,Street
Group_8,Street,Deletion,20,8.6321,0.3113,0.8591,0.0108,Street
Group_8,Street,Deletion,25,8.5396,0.3568,0.8419,0.0123,Street
Group_8,Street,Deletion,30,8.4697,0.3889,0.8207,0.0135,Street
Group_8,Street,Deletion,35,8.4687,0.431,0.7983,0.0153,Street
Group_8,Street,Deletion,40,8.3643,0.4152,0.7773,0.0152,Street
Group_8,Street,Deletion,45,8.2037,0.3978,0.7548,0.017,Street
Group_8,Street,Deletion,50,8.0707,0.4327,0.7345,0.0203,Street
Group_8,Street,Random,5,8.5605,0.2213,0.9433,0.0066,Street
Group_8,Street,Random,10,8.6303,0.2815,0.9052,0.0084,Street
Group_8,Street,Random,15,8.4746,0.2898,0.8772,0.0099,Street
Group_8,Street,Random,20,8.376,0.2815,0.8478,0.0125,Street
Group_8,Street,Random,25,8.2195,0.2885,0.8232,0.0121,Street
Group_8,Street,Random,30,8.1456,0.3133,0.8002,0.0147,Street
Group_8,Street,Random,35,8.0491,0.3211,0.7775,0.0161,Street
Group_8,Street,Random,40,7.9058,0.3679,0.7559,0.0151,Street
Group_8,Street,Random,45,7.7852,0.34,0.7313,0.0171,Street
Group_8,Street,Random,50,7.6746,0.3565,0.7102,0.016,Street
Group_8,Tract,Centroid,5,8.6092,0.1795,0.9422,0.0067,Tract
Group_8,Tract,Centroid,10,8.6257,0.2652,0.8894,0.0103,Tract
Group_8,Tract,Centroid,15,8.4075,0.281,0.8352,0.0108,Tract
Group_8,Tract,Centroid,20,8.1312,0.3698,0.7752,0.0144,Tract
Group_8,Tract,Centroid,25,7.8811,0.3672,0.7195,0.0139,Tract
Group_8,Tract,Centroid,30,7.5705,0.3184,0.6566,0.0152,Tract
Group_8,Tract,Centroid,35,7.2748,0.3807,0.5946,0.0167,Tract
Group_8,Tract,Centroid,40,6.8988,0.3695,0.5361,0.0166,Tract
Group_8,Tract,Centroid,45,6.4666,0.4248,0.4794,0.0158,Tract
Group_8,Tract,Centroid,50,5.9898,0.38,0.4304,0.0126,Tract
Group_8,Tract,Deletion,5,8.739,0.1833,0.9378,0.0046,Tract
Group_8,Tract,Deletion,10,8.7773,0.2493,0.9057,0.0069,Tract
Group_8,Tract,Deletion,15,8.7006,0.317,0.8822,0.0085,Tract
Group_8,Tract,Deletion,20,8.6417,0.312,0.8589,0.0107,Tract
Group_8,Tract,Deletion,25,8.5483,0.3567,0.8419,0.0123,Tract
Group_8,Tract,Deletion,30,8.4778,0.3879,0.8208,0.0135,Tract
Group_8,Tract,Deletion,35,8.4769,0.43,0.7982,0.0154,Tract
Group_8,Tract,Deletion,40,8.3713,0.4154,0.7774,0.0152,Tract
Group_8,Tract,Deletion,45,8.21,0.3979,0.7548,0.0169,Tract
Group_8,Tract,Deletion,50,8.0748,0.4339,0.7344,0.0204,Tract
Group_8,Tract,Random,5,8.5608,0.1937,0.9393,0.0065,Tract
Group_8,Tract,Random,10,8.5695,0.2548,0.899,0.0085,Tract
Group_8,Tract,Random,15,8.4634,0.3066,0.8674,0.0096,Tract
Group_8,Tract,Random,20,8.3618,0.3146,0.8365,0.0122,Tract
Group_8,Tract,Random,25,8.2029,0.3158,0.81,0.0149,Tract
Group_8,Tract,Random,30,8.065,0.332,0.7844,0.0143,Tract
Group_8,Tract,Random,35,8.0081,0.3769,0.754,0.0155,Tract
Group_8,Tract,Random,40,7.9399,0.3817,0.7293,0.0172,Tract
Group_8,Tract,Random,45,7.7532,0.372,0.7007,0.0173,Tract
Group_8,Tract,Random,50,7.5646,0.3413,0.6743,0.0197,Tract
Group_9,G_100,Centroid,5,11.4363,0.0953,0.9914,0.0015,Grid_100
Group_9,G_100,Centroid,10,11.5133,0.0932,0.9842,0.0019,Grid_100
Group_9,G_100,Centroid,15,11.5613,0.0862,0.9782,0.0022,Grid_100
Group_9,G_100,Centroid,20,11.5896,0.0733,0.9725,0.0025,Grid_100
Group_9,G_100,Centroid,25,11.5995,0.0711,0.9668,0.0027,Grid_100
Group_9,G_100,Centroid,30,11.6149,0.0627,0.9612,0.0025,Grid_100
Group_9,G_100,Centroid,35,11.6248,0.0716,0.956,0.0026,Grid_100
Group_9,G_100,Centroid,40,11.6293,0.0718,0.9507,0.0029,Grid_100
Group_9,G_100,Centroid,45,11.6409,0.0701,0.9459,0.0027,Grid_100
Group_9,G_100,Centroid,50,11.6436,0.0731,0.9402,0.0031,Grid_100
Group_9,G_100,Deletion,5,11.4099,0.1445,0.9614,0.0039,Grid_100
Group_9,G_100,Deletion,10,11.3675,0.212,0.9444,0.0045,Grid_100
Group_9,G_100,Deletion,15,11.3653,0.2262,0.9299,0.0072,Grid_100
Group_9,G_100,Deletion,20,11.4254,0.2978,0.9179,0.008,Grid_100
Group_9,G_100,Deletion,25,11.4194,0.3149,0.9024,0.0099,Grid_100
Group_9,G_100,Deletion,30,11.3299,0.352,0.8891,0.0099,Grid_100
Group_9,G_100,Deletion,35,11.4237,0.3711,0.8737,0.0129,Grid_100
Group_9,G_100,Deletion,40,11.449,0.3853,0.855,0.014,Grid_100
Group_9,G_100,Deletion,45,11.2302,0.4874,0.8398,0.016,Grid_100
Group_9,G_100,Deletion,50,11.0345,0.4764,0.8192,0.0164,Grid_100
Group_9,G_100,Random,5,11.4163,0.0928,0.9892,0.0019,Grid_100
Group_9,G_100,Random,10,11.4757,0.1062,0.9808,0.002,Grid_100
Group_9,G_100,Random,15,11.4957,0.0833,0.9741,0.0025,Grid_100
Group_9,G_100,Random,20,11.5139,0.1103,0.9678,0.0029,Grid_100
Group_9,G_100,Random,25,11.5151,0.1084,0.9619,0.0032,Grid_100
Group_9,G_100,Random,30,11.511,0.1211,0.9557,0.0035,Grid_100
Group_9,G_100,Random,35,11.5199,0.1012,0.95,0.0036,Grid_100
Group_9,G_100,Random,40,11.5129,0.1218,0.9448,0.0041,Grid_100
Group_9,G_100,Random,45,11.5094,0.1318,0.9393,0.0037,Grid_100
Group_9,G_100,Random,50,11.4814,0.1351,0.9342,0.0037,Grid_100
Group_9,G_300,Centroid,5,11.366,0.1239,0.9775,0.0029,Grid_300
Group_9,G_300,Centroid,10,11.3336,0.1329,0.9612,0.0035,Grid_300
Group_9,G_300,Centroid,15,11.2521,0.1597,0.9473,0.0049,Grid_300
Group_9,G_300,Centroid,20,11.171,0.1591,0.9341,0.0052,Grid_300
Group_9,G_300,Centroid,25,11.1374,0.157,0.9201,0.0066,Grid_300
Group_9,G_300,Centroid,30,11.0833,0.1594,0.9053,0.0065,Grid_300
Group_9,G_300,Centroid,35,11.0883,0.1522,0.8928,0.0062,Grid_300
Group_9,G_300,Centroid,40,11.0602,0.1614,0.8796,0.0069,Grid_300
Group_9,G_300,Centroid,45,11.0442,0.1437,0.8663,0.0069,Grid_300
Group_9,G_300,Centroid,50,11.0359,0.1616,0.8511,0.0072,Grid_300
Group_9,G_300,Deletion,5,11.4099,0.1445,0.9614,0.0039,Grid_300
Group_9,G_300,Deletion,10,11.3675,0.212,0.9444,0.0045,Grid_300
Group_9,G_300,Deletion,15,11.3653,0.2262,0.9299,0.0072,Grid_300
Group_9,G_300,Deletion,20,11.4254,0.2978,0.9179,0.008,Grid_300
Group_9,G_300,Deletion,25,11.4194,0.3149,0.9024,0.0099,Grid_300
Group_9,G_300,Deletion,30,11.3299,0.352,0.8891,0.0099,Grid_300
Group_9,G_300,Deletion,35,11.4237,0.3711,0.8737,0.0129,Grid_300
Group_9,G_300,Deletion,40,11.449,0.3853,0.855,0.014,Grid_300
Group_9,G_300,Deletion,45,11.2302,0.4874,0.8398,0.016,Grid_300
Group_9,G_300,Deletion,50,11.0345,0.4764,0.8192,0.0164,Grid_300
Group_9,G_300,Random,5,11.3608,0.1456,0.9721,0.0041,Grid_300
Group_9,G_300,Random,10,11.2621,0.1603,0.9539,0.0047,Grid_300
Group_9,G_300,Random,15,11.1644,0.196,0.9384,0.0062,Grid_300
Group_9,G_300,Random,20,11.0918,0.1866,0.9258,0.0053,Grid_300
Group_9,G_300,Random,25,10.9794,0.1978,0.9108,0.007,Grid_300
Group_9,G_300,Random,30,10.8969,0.2156,0.8958,0.0088,Grid_300
Group_9,G_300,Random,35,10.8813,0.2123,0.8843,0.0076,Grid_300
Group_9,G_300,Random,40,10.8349,0.2333,0.8713,0.0097,Grid_300
Group_9,G_300,Random,45,10.7157,0.2436,0.8585,0.0072,Grid_300
Group_9,G_300,Random,50,10.6609,0.233,0.8413,0.0096,Grid_300
Group_9,G_500,Centroid,5,11.2333,0.1602,0.9628,0.0044,Grid_500
Group_9,G_500,Centroid,10,11.1088,0.1886,0.9332,0.0053,Grid_500
Group_9,G_500,Centroid,15,11.003,0.2105,0.9034,0.0073,Grid_500
Group_9,G_500,Centroid,20,10.9183,0.2082,0.8762,0.0087,Grid_500
Group_9,G_500,Centroid,25,10.807,0.2667,0.8465,0.0093,Grid_500
Group_9,G_500,Centroid,30,10.8133,0.2519,0.8148,0.0092,Grid_500
Group_9,G_500,Centroid,35,10.6812,0.2524,0.7849,0.0102,Grid_500
Group_9,G_500,Centroid,40,10.6694,0.2441,0.7512,0.0098,Grid_500
Group_9,G_500,Centroid,45,10.5946,0.3074,0.7204,0.0115,Grid_500
Group_9,G_500,Centroid,50,10.5039,0.3119,0.6877,0.0109,Grid_500
Group_9,G_500,Deletion,5,11.4099,0.1445,0.9614,0.0039,Grid_500
Group_9,G_500,Deletion,10,11.3675,0.212,0.9444,0.0045,Grid_500
Group_9,G_500,Deletion,15,11.3653,0.2262,0.9299,0.0072,Grid_500
Group_9,G_500,Deletion,20,11.4254,0.2978,0.9179,0.008,Grid_500
Group_9,G_500,Deletion,25,11.4194,0.3149,0.9024,0.0099,Grid_500
Group_9,G_500,Deletion,30,11.3299,0.352,0.8891,0.0099,Grid_500
Group_9,G_500,Deletion,35,11.4237,0.3711,0.8737,0.0129,Grid_500
Group_9,G_500,Deletion,40,11.449,0.3853,0.855,0.014,Grid_500
Group_9,G_500,Deletion,45,11.2302,0.4874,0.8398,0.016,Grid_500
Group_9,G_500,Deletion,50,11.0345,0.4764,0.8192,0.0164,Grid_500
Group_9,G_500,Random,5,11.3424,0.1914,0.9642,0.0052,Grid_500
Group_9,G_500,Random,10,11.2391,0.2089,0.9392,0.0069,Grid_500
Group_9,G_500,Random,15,11.0971,0.2389,0.9174,0.0082,Grid_500
Group_9,G_500,Random,20,10.913,0.2942,0.8964,0.0103,Grid_500
Group_9,G_500,Random,25,10.7307,0.3098,0.8747,0.0109,Grid_500
Group_9,G_500,Random,30,10.6002,0.3049,0.8538,0.0097,Grid_500
Group_9,G_500,Random,35,10.5114,0.3061,0.8318,0.0114,Grid_500
Group_9,G_500,Random,40,10.3816,0.2934,0.8087,0.0131,Grid_500
Group_9,G_500,Random,45,10.2127,0.3195,0.7915,0.0138,Grid_500
Group_9,G_500,Random,50,9.9987,0.3506,0.7647,0.0143,Grid_500
Group_9,N_hood,Centroid,5,11.1997,0.1595,0.9344,0.0072,Neighborhood
Group_9,N_hood,Centroid,10,10.9375,0.2274,0.8626,0.0086,Neighborhood
Group_9,N_hood,Centroid,15,10.5854,0.2216,0.7826,0.0108,Neighborhood
Group_9,N_hood,Centroid,20,10.5415,0.2985,0.7009,0.0123,Neighborhood
Group_9,N_hood,Centroid,25,10.3347,0.3148,0.6116,0.0151,Neighborhood
Group_9,N_hood,Centroid,30,10.2653,0.4066,0.5233,0.0136,Neighborhood
Group_9,N_hood,Centroid,35,10.0084,0.4677,0.4382,0.0148,Neighborhood
Group_9,N_hood,Centroid,40,9.4946,0.5327,0.3613,0.0155,Neighborhood
Group_9,N_hood,Centroid,45,8.6796,0.6414,0.2935,0.0141,Neighborhood
Group_9,N_hood,Centroid,50,7.4622,0.6024,0.2319,0.0117,Neighborhood
Group_9,N_hood,Deletion,5,11.4105,0.1446,0.9614,0.0039,Neighborhood
Group_9,N_hood,Deletion,10,11.3674,0.2113,0.9444,0.0045,Neighborhood
Group_9,N_hood,Deletion,15,11.3664,0.2262,0.9299,0.0072,Neighborhood
Group_9,N_hood,Deletion,20,11.4262,0.2983,0.9179,0.008,Neighborhood
Group_9,N_hood,Deletion,25,11.4208,0.3148,0.9024,0.0099,Neighborhood
Group_9,N_hood,Deletion,30,11.331,0.3526,0.8891,0.0099,Neighborhood
Group_9,N_hood,Deletion,35,11.4248,0.3712,0.8737,0.0128,Neighborhood
Group_9,N_hood,Deletion,40,11.4499,0.3855,0.855,0.014,Neighborhood
Group_9,N_hood,Deletion,45,11.2318,0.4869,0.8398,0.016,Neighborhood
Group_9,N_hood,Deletion,50,11.0355,0.4765,0.8192,0.0164,Neighborhood
Group_9,N_hood,Random,5,11.3263,0.1402,0.9561,0.0051,Neighborhood
Group_9,N_hood,Random,10,11.2595,0.2432,0.9308,0.0065,Neighborhood
Group_9,N_hood,Random,15,11.1592,0.2913,0.9073,0.0091,Neighborhood
Group_9,N_hood,Random,20,11.0159,0.3392,0.8862,0.0104,Neighborhood
Group_9,N_hood,Random,25,10.8302,0.3583,0.8598,0.0124,Neighborhood
Group_9,N_hood,Random,30,10.6878,0.4162,0.8325,0.0131,Neighborhood
Group_9,N_hood,Random,35,10.4604,0.3725,0.8031,0.0169,Neighborhood
Group_9,N_hood,Random,40,10.1883,0.3882,0.7687,0.0182,Neighborhood
Group_9,N_hood,Random,45,9.845,0.4548,0.7395,0.0208,Neighborhood
Group_9,N_hood,Random,50,9.4567,0.4813,0.6985,0.0189,Neighborhood
Group_9,Street,Centroid,5,11.3062,0.1541,0.9612,0.0057,Street
Group_9,Street,Centroid,10,11.2326,0.2213,0.9287,0.0068,Street
Group_9,Street,Centroid,15,11.0703,0.2602,0.8906,0.01,Street
Group_9,Street,Centroid,20,10.9735,0.2213,0.8562,0.0105,Street
Group_9,Street,Centroid,25,10.8386,0.2949,0.8177,0.0121,Street
Group_9,Street,Centroid,30,10.7332,0.2896,0.777,0.0134,Street
Group_9,Street,Centroid,35,10.5997,0.3701,0.7373,0.014,Street
Group_9,Street,Centroid,40,10.5535,0.3125,0.6928,0.015,Street
Group_9,Street,Centroid,45,10.3326,0.3804,0.6501,0.0163,Street
Group_9,Street,Centroid,50,10.0875,0.4184,0.6044,0.0165,Street
Group_9,Street,Deletion,5,11.4105,0.1446,0.9614,0.0039,Street
Group_9,Street,Deletion,10,11.3674,0.2113,0.9444,0.0045,Street
Group_9,Street,Deletion,15,11.3664,0.2262,0.9299,0.0072,Street
Group_9,Street,Deletion,20,11.4262,0.2983,0.9179,0.008,Street
Group_9,Street,Deletion,25,11.4208,0.3148,0.9024,0.0099,Street
Group_9,Street,Deletion,30,11.331,0.3526,0.8891,0.0099,Street
Group_9,Street,Deletion,35,11.4248,0.3712,0.8737,0.0128,Street
Group_9,Street,Deletion,40,11.4499,0.3855,0.855,0.014,Street
Group_9,Street,Deletion,45,11.2318,0.4869,0.8398,0.016,Street
Group_9,Street,Deletion,50,11.0355,0.4765,0.8192,0.0164,Street
Group_9,Street,Random,5,11.3168,0.1681,0.9635,0.005,Street
Group_9,Street,Random,10,11.2314,0.2102,0.9405,0.0063,Street
Group_9,Street,Random,15,11.1458,0.2485,0.92,0.0075,Street
Group_9,Street,Random,20,11.0342,0.2738,0.9017,0.0089,Street
Group_9,Street,Random,25,10.8639,0.2981,0.8795,0.012,Street
Group_9,Street,Random,30,10.7769,0.3718,0.8579,0.0112,Street
Group_9,Street,Random,35,10.6482,0.3697,0.838,0.0139,Street
Group_9,Street,Random,40,10.5575,0.3344,0.8165,0.0147,Street
Group_9,Street,Random,45,10.3723,0.3664,0.7943,0.0153,Street
Group_9,Street,Random,50,10.1158,0.4175,0.7685,0.0152,Street
Group_9,Tract,Centroid,5,11.297,0.1371,0.9571,0.0057,Tract
Group_9,Tract,Centroid,10,11.1673,0.224,0.9175,0.0076,Tract
