Group,Scale,Type,Error_Percentage,PAI_mean,PAI_std,F1_Score_mean,F1_Score_std,,Scale2
Group_5,G_500,Random,50,7.8729,0.1589,0.778,0.0102,,Grid_500
Group_5,N_hood,Centroid,5,9.167,0.1188,0.9246,0.0058,,Neighborhood
Group_5,N_hood,Centroid,10,8.7687,0.1113,0.8324,0.0072,,Neighborhood
Group_5,N_hood,Centroid,15,8.5406,0.1199,0.7353,0.0074,,Neighborhood
Group_5,N_hood,Centroid,20,8.4836,0.1586,0.6382,0.0093,,Neighborhood
Group_5,N_hood,Centroid,25,8.4115,0.1993,0.5374,0.0099,,Neighborhood
Group_5,N_hood,Centroid,30,8.2145,0.2657,0.4444,0.0106,,Neighborhood
Group_5,N_hood,Centroid,35,7.7941,0.3097,0.3552,0.0115,,Neighborhood
Group_5,N_hood,Centroid,40,6.996,0.3809,0.2735,0.0129,,Neighborhood
Group_5,N_hood,Centroid,45,5.8792,0.4312,0.2098,0.0102,,Neighborhood
Group_5,N_hood,Centroid,50,4.8787,0.268,0.1631,0.0076,,Neighborhood
Group_5,N_hood,Deletion,5,9.3646,0.1045,0.9681,0.003,,Neighborhood
Group_5,N_hood,Deletion,10,9.3846,0.1496,0.9524,0.0046,,Neighborhood
Group_5,N_hood,Deletion,15,9.3701,0.1414,0.94,0.0054,,Neighborhood
Group_5,N_hood,Deletion,20,9.3323,0.1518,0.9286,0.0062,,Neighborhood
Group_5,N_hood,Deletion,25,9.3111,0.168,0.9163,0.0073,,Neighborhood
Group_5,N_hood,Deletion,30,9.2671,0.1648,0.9049,0.0087,,Neighborhood
Group_5,N_hood,Deletion,35,9.234,0.1852,0.8929,0.0102,,Neighborhood
Group_5,N_hood,Deletion,40,9.24,0.2017,0.8796,0.0101,,Neighborhood
Group_5,N_hood,Deletion,45,9.2203,0.2034,0.8681,0.0105,,Neighborhood
Group_5,N_hood,Deletion,50,9.1546,0.2476,0.8504,0.0136,,Neighborhood
Group_5,N_hood,Random,5,9.3134,0.1176,0.9604,0.0035,,Neighborhood
Group_5,N_hood,Random,10,9.2564,0.1261,0.9393,0.0061,,Neighborhood
Group_5,N_hood,Random,15,9.1597,0.1526,0.9199,0.0072,,Neighborhood
Group_5,N_hood,Random,20,9.0369,0.1735,0.8995,0.0087,,Neighborhood
Group_5,N_hood,Random,25,8.9336,0.1813,0.8784,0.0107,,Neighborhood
Group_5,N_hood,Random,30,8.8161,0.2018,0.8556,0.0123,,Neighborhood
Group_5,N_hood,Random,35,8.6385,0.1956,0.8309,0.0117,,Neighborhood
Group_5,N_hood,Random,40,8.4717,0.2092,0.8028,0.0128,,Neighborhood
Group_5,N_hood,Random,45,8.287,0.2262,0.7724,0.014,,Neighborhood
Group_5,N_hood,Random,50,8.0311,0.2448,0.7366,0.0139,,Neighborhood
Group_5,Street,Centroid,5,9.2342,0.1021,0.9584,0.0038,,Street
Group_5,Street,Centroid,10,9.1335,0.115,0.9239,0.0068,,Street
Group_5,Street,Centroid,15,8.9509,0.13,0.8853,0.0077,,Street
Group_5,Street,Centroid,20,8.8298,0.1416,0.8472,0.008,,Street
Group_5,Street,Centroid,25,8.7254,0.1497,0.8077,0.0086,,Street
Group_5,Street,Centroid,30,8.7031,0.1709,0.7701,0.0105,,Street
Group_5,Street,Centroid,35,8.6198,0.1523,0.7331,0.0093,,Street
Group_5,Street,Centroid,40,8.5701,0.1734,0.6952,0.0097,,Street
Group_5,Street,Centroid,45,8.3706,0.1842,0.6548,0.0107,,Street
Group_5,Street,Centroid,50,8.2644,0.1861,0.6153,0.0105,,Street
Group_5,Street,Deletion,5,9.3646,0.1045,0.9681,0.003,,Street
Group_5,Street,Deletion,10,9.3846,0.1496,0.9524,0.0046,,Street
Group_5,Street,Deletion,15,9.3701,0.1414,0.94,0.0054,,Street
Group_5,Street,Deletion,20,9.3323,0.1518,0.9286,0.0062,,Street
Group_5,Street,Deletion,25,9.3111,0.168,0.9163,0.0073,,Street
Group_5,Street,Deletion,30,9.2671,0.1648,0.9049,0.0087,,Street
Group_5,Street,Deletion,35,9.234,0.1852,0.8929,0.0102,,Street
Group_5,Street,Deletion,40,9.24,0.2017,0.8796,0.0101,,Street
Group_5,Street,Deletion,45,9.2203,0.2034,0.8681,0.0105,,Street
Group_5,Street,Deletion,50,9.1546,0.2476,0.8504,0.0136,,Street
Group_5,Street,Random,5,9.3156,0.1112,0.9634,0.0043,,Street
Group_5,Street,Random,10,9.2354,0.1176,0.9421,0.0049,,Street
Group_5,Street,Random,15,9.1549,0.1554,0.9229,0.0067,,Street
Group_5,Street,Random,20,9.0447,0.1471,0.9049,0.0077,,Street
Group_5,Street,Random,25,8.9254,0.1624,0.8867,0.008,,Street
Group_5,Street,Random,30,8.8762,0.1641,0.8688,0.0096,,Street
Group_5,Street,Random,35,8.7449,0.1743,0.8509,0.0109,,Street
Group_5,Street,Random,40,8.6483,0.1565,0.8338,0.009,,Street
Group_5,Street,Random,45,8.5619,0.1697,0.8149,0.0106,,Street
Group_5,Street,Random,50,8.458,0.1769,0.7942,0.0132,,Street
Group_5,Tract,Centroid,5,9.3082,0.1194,0.9565,0.0039,,Tract
Group_5,Tract,Centroid,10,9.1648,0.1345,0.9174,0.0061,,Tract
Group_5,Tract,Centroid,15,8.8825,0.1277,0.8705,0.0086,,Tract
Group_5,Tract,Centroid,20,8.592,0.1348,0.8185,0.0083,,Tract
Group_5,Tract,Centroid,25,8.2482,0.1587,0.7615,0.0092,,Tract
Group_5,Tract,Centroid,30,7.9716,0.1553,0.7036,0.0116,,Tract
Group_5,Tract,Centroid,35,7.6555,0.1661,0.645,0.0099,,Tract
Group_5,Tract,Centroid,40,7.4578,0.1637,0.5877,0.0097,,Tract
Group_5,Tract,Centroid,45,7.1229,0.2127,0.533,0.0107,,Tract
Group_5,Tract,Centroid,50,6.75,0.2483,0.4797,0.0089,,Tract
Group_5,Tract,Deletion,5,9.3649,0.1023,0.9681,0.003,,Tract
Group_5,Tract,Deletion,10,9.3835,0.1498,0.9524,0.0046,,Tract
Group_5,Tract,Deletion,15,9.3689,0.1403,0.9399,0.0054,,Tract
Group_5,Tract,Deletion,20,9.3304,0.1521,0.9285,0.0062,,Tract
Group_5,Tract,Deletion,25,9.3097,0.1685,0.9163,0.0073,,Tract
Group_5,Tract,Deletion,30,9.2635,0.1646,0.9049,0.0087,,Tract
Group_5,Tract,Deletion,35,9.2327,0.1849,0.8929,0.0102,,Tract
Group_5,Tract,Deletion,40,9.2396,0.2011,0.8795,0.0101,,Tract
Group_5,Tract,Deletion,45,9.2195,0.2042,0.868,0.0105,,Tract
Group_5,Tract,Deletion,50,9.1543,0.2495,0.8504,0.0136,,Tract
Group_5,Tract,Random,5,9.2904,0.1153,0.9628,0.0035,,Tract
Group_5,Tract,Random,10,9.1815,0.1427,0.9393,0.0055,,Tract
Group_5,Tract,Random,15,9.0898,0.1437,0.9195,0.006,,Tract
Group_5,Tract,Random,20,8.9541,0.1625,0.8986,0.0071,,Tract
Group_5,Tract,Random,25,8.8382,0.1553,0.8764,0.0087,,Tract
Group_5,Tract,Random,30,8.7403,0.1544,0.8535,0.0095,,Tract
Group_5,Tract,Random,35,8.6332,0.1669,0.8304,0.0095,,Tract
Group_5,Tract,Random,40,8.458,0.1669,0.808,0.0102,,Tract
Group_5,Tract,Random,45,8.3264,0.1951,0.7811,0.0116,,Tract
Group_5,Tract,Random,50,8.185,0.1838,0.7558,0.013,,Tract
Group_6,G_100,Centroid,5,9.4547,0.0255,0.9909,0.0012,,Grid_100
Group_6,G_100,Centroid,10,9.4441,0.0303,0.9847,0.0014,,Grid_100
Group_6,G_100,Centroid,15,9.4479,0.0372,0.9787,0.0016,,Grid_100
Group_6,G_100,Centroid,20,9.4425,0.0418,0.9736,0.0016,,Grid_100
Group_6,G_100,Centroid,25,9.4535,0.0443,0.9684,0.0017,,Grid_100
Group_6,G_100,Centroid,30,9.451,0.0461,0.9636,0.0021,,Grid_100
Group_6,G_100,Centroid,35,9.4624,0.0444,0.9581,0.0021,,Grid_100
Group_6,G_100,Centroid,40,9.4663,0.0537,0.9529,0.0017,,Grid_100
Group_6,G_100,Centroid,45,9.4823,0.0502,0.9475,0.002,,Grid_100
Group_6,G_100,Centroid,50,9.4965,0.0578,0.9419,0.002,,Grid_100
Group_6,G_100,Deletion,5,9.5718,0.1388,0.965,0.003,,Grid_100
Group_6,G_100,Deletion,10,9.5985,0.1561,0.9507,0.0044,,Grid_100
Group_6,G_100,Deletion,15,9.6239,0.2009,0.9371,0.0058,,Grid_100
Group_6,G_100,Deletion,20,9.5403,0.2182,0.924,0.0064,,Grid_100
Group_6,G_100,Deletion,25,9.6284,0.2273,0.9121,0.0068,,Grid_100
Group_6,G_100,Deletion,30,9.5235,0.2185,0.9016,0.0076,,Grid_100
Group_6,G_100,Deletion,35,9.4735,0.2825,0.8883,0.0091,,Grid_100
Group_6,G_100,Deletion,40,9.4385,0.2418,0.8747,0.0106,,Grid_100
Group_6,G_100,Deletion,45,9.4569,0.3077,0.8609,0.0121,,Grid_100
Group_6,G_100,Deletion,50,9.4092,0.2751,0.8464,0.0124,,Grid_100
Group_6,G_100,Random,5,9.4601,0.0373,0.9887,0.0016,,Grid_100
Group_6,G_100,Random,10,9.4509,0.0447,0.9819,0.0016,,Grid_100
Group_6,G_100,Random,15,9.4609,0.0601,0.9755,0.002,,Grid_100
Group_6,G_100,Random,20,9.4465,0.061,0.9699,0.0022,,Grid_100
Group_6,G_100,Random,25,9.4587,0.065,0.9638,0.0026,,Grid_100
Group_6,G_100,Random,30,9.4719,0.0701,0.9592,0.0024,,Grid_100
Group_6,G_100,Random,35,9.4614,0.0681,0.9532,0.0028,,Grid_100
Group_6,G_100,Random,40,9.4526,0.0749,0.9482,0.0028,,Grid_100
Group_6,G_100,Random,45,9.4799,0.08,0.9423,0.003,,Grid_100
Group_6,G_100,Random,50,9.4736,0.0744,0.9368,0.0032,,Grid_100
Group_6,G_300,Centroid,5,9.4761,0.0819,0.977,0.0022,,Grid_300
Group_6,G_300,Centroid,10,9.4751,0.1004,0.9615,0.0029,,Grid_300
Group_6,G_300,Centroid,15,9.4847,0.1137,0.9482,0.0033,,Grid_300
Group_6,G_300,Centroid,20,9.507,0.1171,0.9347,0.0042,,Grid_300
Group_6,G_300,Centroid,25,9.495,0.1126,0.9214,0.0042,,Grid_300
Group_6,G_300,Centroid,30,9.5203,0.1405,0.9098,0.0046,,Grid_300
Group_6,G_300,Centroid,35,9.531,0.1357,0.8969,0.0049,,Grid_300
Group_6,G_300,Centroid,40,9.5897,0.1371,0.8842,0.0045,,Grid_300
Group_6,G_300,Centroid,45,9.6002,0.1262,0.8717,0.0056,,Grid_300
Group_6,G_300,Centroid,50,9.5972,0.1217,0.8593,0.0049,,Grid_300
Group_6,G_300,Deletion,5,9.5718,0.1388,0.965,0.003,,Grid_300
Group_6,G_300,Deletion,10,9.5985,0.1561,0.9507,0.0044,,Grid_300
Group_6,G_300,Deletion,15,9.6239,0.2009,0.9371,0.0058,,Grid_300
Group_6,G_300,Deletion,20,9.5403,0.2182,0.924,0.0064,,Grid_300
Group_6,G_300,Deletion,25,9.6284,0.2273,0.9121,0.0068,,Grid_300
Group_6,G_300,Deletion,30,9.5235,0.2185,0.9016,0.0076,,Grid_300
Group_6,G_300,Deletion,35,9.4735,0.2825,0.8883,0.0091,,Grid_300
Group_6,G_300,Deletion,40,9.4385,0.2418,0.8747,0.0106,,Grid_300
Group_6,G_300,Deletion,45,9.4569,0.3077,0.8609,0.0121,,Grid_300
Group_6,G_300,Deletion,50,9.4092,0.2751,0.8464,0.0124,,Grid_300
Group_6,G_300,Random,5,9.4722,0.0954,0.9728,0.003,,Grid_300
Group_6,G_300,Random,10,9.44,0.1088,0.9561,0.0036,,Grid_300
Group_6,G_300,Random,15,9.3886,0.136,0.9418,0.0037,,Grid_300
Group_6,G_300,Random,20,9.3628,0.1359,0.9287,0.0046,,Grid_300
Group_6,G_300,Random,25,9.3142,0.1512,0.9142,0.0056,,Grid_300
Group_6,G_300,Random,30,9.2699,0.1501,0.9037,0.0062,,Grid_300
Group_6,G_300,Random,35,9.2177,0.1501,0.8895,0.0055,,Grid_300
Group_6,G_300,Random,40,9.1821,0.1403,0.8773,0.0061,,Grid_300
Group_6,G_300,Random,45,9.115,0.1622,0.8639,0.0071,,Grid_300
Group_6,G_300,Random,50,9.07,0.1424,0.8495,0.0081,,Grid_300
Group_6,G_500,Centroid,5,9.464,0.1032,0.9627,0.0036,,Grid_500
Group_6,G_500,Centroid,10,9.3978,0.125,0.9314,0.0044,,Grid_500
Group_6,G_500,Centroid,15,9.2837,0.1327,0.8985,0.0057,,Grid_500
Group_6,G_500,Centroid,20,9.1934,0.1623,0.8636,0.0065,,Grid_500
Group_6,G_500,Centroid,25,9.0818,0.1844,0.8286,0.0073,,Grid_500
Group_6,G_500,Centroid,30,9.0135,0.154,0.7954,0.0075,,Grid_500
Group_6,G_500,Centroid,35,8.8939,0.2042,0.7586,0.0082,,Grid_500
Group_6,G_500,Centroid,40,8.7523,0.2036,0.722,0.0079,,Grid_500
Group_6,G_500,Centroid,45,8.5831,0.2175,0.6855,0.009,,Grid_500
Group_6,G_500,Centroid,50,8.3983,0.2044,0.6506,0.0085,,Grid_500
Group_6,G_500,Deletion,5,9.5718,0.1388,0.965,0.003,,Grid_500
Group_6,G_500,Deletion,10,9.5985,0.1561,0.9507,0.0044,,Grid_500
Group_6,G_500,Deletion,15,9.6239,0.2009,0.9371,0.0058,,Grid_500
Group_6,G_500,Deletion,20,9.5403,0.2182,0.924,0.0064,,Grid_500
Group_6,G_500,Deletion,25,9.6284,0.2273,0.9121,0.0068,,Grid_500
Group_6,G_500,Deletion,30,9.5235,0.2185,0.9016,0.0076,,Grid_500
Group_6,G_500,Deletion,35,9.4735,0.2825,0.8883,0.0091,,Grid_500
Group_6,G_500,Deletion,40,9.4385,0.2418,0.8747,0.0106,,Grid_500
Group_6,G_500,Deletion,45,9.4569,0.3077,0.8609,0.0121,,Grid_500
Group_6,G_500,Deletion,50,9.4092,0.2751,0.8464,0.0124,,Grid_500
Group_6,G_500,Random,5,9.5177,0.1069,0.9649,0.0034,,Grid_500
Group_6,G_500,Random,10,9.4624,0.1225,0.9442,0.0046,,Grid_500
Group_6,G_500,Random,15,9.3412,0.1311,0.9257,0.0055,,Grid_500
Group_6,G_500,Random,20,9.23,0.157,0.905,0.0066,,Grid_500
Group_6,G_500,Random,25,9.068,0.1754,0.8846,0.0082,,Grid_500
Group_6,G_500,Random,30,8.9504,0.1558,0.8682,0.0084,,Grid_500
Group_6,G_500,Random,35,8.7836,0.194,0.8456,0.0088,,Grid_500
Group_6,G_500,Random,40,8.6144,0.1753,0.8254,0.0098,,Grid_500
Group_6,G_500,Random,45,8.4964,0.1927,0.8059,0.0087,,Grid_500
Group_6,G_500,Random,50,8.3025,0.1849,0.7848,0.0113,,Grid_500
Group_6,N_hood,Centroid,5,9.3582,0.1394,0.9211,0.0054,,Neighborhood
Group_6,N_hood,Centroid,10,9.0507,0.1751,0.8255,0.0071,,Neighborhood
Group_6,N_hood,Centroid,15,8.8344,0.2302,0.722,0.0084,,Neighborhood
Group_6,N_hood,Centroid,20,8.6472,0.1766,0.6164,0.0089,,Neighborhood
Group_6,N_hood,Centroid,25,8.3718,0.244,0.5113,0.0102,,Neighborhood
Group_6,N_hood,Centroid,30,7.9439,0.3033,0.4106,0.0101,,Neighborhood
Group_6,N_hood,Centroid,35,7.401,0.2912,0.3215,0.0104,,Neighborhood
Group_6,N_hood,Centroid,40,6.801,0.305,0.2495,0.0113,,Neighborhood
Group_6,N_hood,Centroid,45,5.9297,0.363,0.192,0.0086,,Neighborhood
Group_6,N_hood,Centroid,50,4.8386,0.3081,0.1486,0.0065,,Neighborhood
Group_6,N_hood,Deletion,5,9.5723,0.1387,0.965,0.003,,Neighborhood
Group_6,N_hood,Deletion,10,9.5984,0.1557,0.9507,0.0044,,Neighborhood
Group_6,N_hood,Deletion,15,9.6245,0.2011,0.937,0.0058,,Neighborhood
Group_6,N_hood,Deletion,20,9.5411,0.2178,0.924,0.0064,,Neighborhood
Group_6,N_hood,Deletion,25,9.6285,0.2276,0.9121,0.0068,,Neighborhood
Group_6,N_hood,Deletion,30,9.5235,0.218,0.9016,0.0076,,Neighborhood
Group_6,N_hood,Deletion,35,9.4734,0.2832,0.8883,0.0091,,Neighborhood
Group_6,N_hood,Deletion,40,9.439,0.2417,0.8747,0.0106,,Neighborhood
Group_6,N_hood,Deletion,45,9.4571,0.308,0.8609,0.0121,,Neighborhood
Group_6,N_hood,Deletion,50,9.4104,0.2752,0.8464,0.0124,,Neighborhood
Group_6,N_hood,Random,5,9.5166,0.1356,0.958,0.004,,Neighborhood
Group_6,N_hood,Random,10,9.5015,0.1721,0.9373,0.0049,,Neighborhood
Group_6,N_hood,Random,15,9.4152,0.1723,0.9174,0.0066,,Neighborhood
Group_6,N_hood,Random,20,9.3074,0.2276,0.8964,0.0078,,Neighborhood
Group_6,N_hood,Random,25,9.229,0.227,0.8758,0.0089,,Neighborhood
Group_6,N_hood,Random,30,9.1128,0.2097,0.8561,0.009,,Neighborhood
Group_6,N_hood,Random,35,8.9489,0.2279,0.831,0.0115,,Neighborhood
Group_6,N_hood,Random,40,8.8089,0.254,0.8058,0.0134,,Neighborhood
Group_6,N_hood,Random,45,8.6254,0.2521,0.7779,0.0143,,Neighborhood
Group_6,N_hood,Random,50,8.3396,0.2641,0.7442,0.0142,,Neighborhood
Group_6,Street,Centroid,5,9.3906,0.1027,0.9579,0.0045,,Street
Group_6,Street,Centroid,10,9.1845,0.1469,0.9195,0.0055,,Street
Group_6,Street,Centroid,15,9.0404,0.1516,0.8823,0.0066,,Street
Group_6,Street,Centroid,20,8.8719,0.1469,0.8455,0.0073,,Street
Group_6,Street,Centroid,25,8.7832,0.1404,0.8091,0.0085,,Street
Group_6,Street,Centroid,30,8.6921,0.1722,0.7736,0.0094,,Street
Group_6,Street,Centroid,35,8.6862,0.206,0.7348,0.0095,,Street
Group_6,Street,Centroid,40,8.5756,0.1944,0.6971,0.009,,Street
Group_6,Street,Centroid,45,8.4417,0.1971,0.6538,0.0105,,Street
Group_6,Street,Centroid,50,8.3849,0.2303,0.6113,0.011,,Street
Group_6,Street,Deletion,5,9.5723,0.1387,0.965,0.003,,Street
Group_6,Street,Deletion,10,9.5984,0.1557,0.9507,0.0044,,Street
Group_6,Street,Deletion,15,9.6245,0.2011,0.937,0.0058,,Street
Group_6,Street,Deletion,20,9.5411,0.2178,0.924,0.0064,,Street
Group_6,Street,Deletion,25,9.6285,0.2276,0.9121,0.0068,,Street
Group_6,Street,Deletion,30,9.5235,0.218,0.9016,0.0076,,Street
Group_6,Street,Deletion,35,9.4734,0.2832,0.8883,0.0091,,Street
Group_6,Street,Deletion,40,9.439,0.2417,0.8747,0.0106,,Street
Group_6,Street,Deletion,45,9.4571,0.308,0.8609,0.0121,,Street
Group_6,Street,Deletion,50,9.4104,0.2752,0.8464,0.0124,,Street
Group_6,Street,Random,5,9.4738,0.1365,0.9624,0.0044,,Street
Group_6,Street,Random,10,9.3853,0.1465,0.9408,0.0048,,Street
Group_6,Street,Random,15,9.3234,0.1675,0.9228,0.0057,,Street
Group_6,Street,Random,20,9.2084,0.1619,0.9042,0.0066,,Street
Group_6,Street,Random,25,9.1288,0.1887,0.8865,0.0073,,Street
Group_6,Street,Random,30,8.9987,0.188,0.8705,0.009,,Street
Group_6,Street,Random,35,8.9173,0.1954,0.8535,0.008,,Street
Group_6,Street,Random,40,8.7427,0.176,0.8341,0.0093,,Street
Group_6,Street,Random,45,8.6632,0.1864,0.818,0.0114,,Street
Group_6,Street,Random,50,8.5245,0.1691,0.7989,0.0112,,Street
Group_6,Tract,Centroid,5,9.4341,0.1045,0.9546,0.0043,,Tract
Group_6,Tract,Centroid,10,9.2723,0.1136,0.9133,0.0065,,Tract
Group_6,Tract,Centroid,15,9.024,0.1465,0.8611,0.0082,,Tract
Group_6,Tract,Centroid,20,8.7265,0.1462,0.8063,0.009,,Tract
Group_6,Tract,Centroid,25,8.4653,0.1628,0.7471,0.0114,,Tract
Group_6,Tract,Centroid,30,8.1863,0.179,0.6863,0.011,,Tract
Group_6,Tract,Centroid,35,7.8406,0.2153,0.6248,0.0115,,Tract
Group_6,Tract,Centroid,40,7.4144,0.2339,0.5645,0.0107,,Tract
Group_6,Tract,Centroid,45,6.9405,0.2593,0.5075,0.0087,,Tract
Group_6,Tract,Centroid,50,6.5379,0.2902,0.4579,0.009,,Tract
Group_6,Tract,Deletion,5,9.5783,0.1375,0.9652,0.003,,Tract
Group_6,Tract,Deletion,10,9.5922,0.1568,0.951,0.0045,,Tract
Group_6,Tract,Deletion,15,9.6247,0.2022,0.9372,0.0058,,Tract
Group_6,Tract,Deletion,20,9.5352,0.216,0.9242,0.0064,,Tract
Group_6,Tract,Deletion,25,9.6285,0.226,0.9123,0.0068,,Tract
Group_6,Tract,Deletion,30,9.5251,0.2183,0.9018,0.0076,,Tract
Group_6,Tract,Deletion,35,9.4741,0.2808,0.8884,0.009,,Tract
Group_6,Tract,Deletion,40,9.4405,0.2421,0.8749,0.0106,,Tract
Group_6,Tract,Deletion,45,9.4577,0.3079,0.861,0.0121,,Tract
Group_6,Tract,Deletion,50,9.4102,0.2735,0.8464,0.0124,,Tract
Group_6,Tract,Random,5,9.5,0.1221,0.9603,0.0038,,Tract
Group_6,Tract,Random,10,9.4327,0.127,0.9384,0.0047,,Tract
Group_6,Tract,Random,15,9.3523,0.1597,0.917,0.0062,,Tract
Group_6,Tract,Random,20,9.2363,0.1692,0.8941,0.0073,,Tract
Group_6,Tract,Random,25,9.1223,0.188,0.8718,0.0084,,Tract
Group_6,Tract,Random,30,8.9734,0.2085,0.8506,0.0083,,Tract
Group_6,Tract,Random,35,8.8368,0.1847,0.8275,0.01,,Tract
Group_6,Tract,Random,40,8.6868,0.2059,0.8032,0.0103,,Tract
Group_6,Tract,Random,45,8.581,0.2286,0.7794,0.0115,,Tract
Group_6,Tract,Random,50,8.3908,0.2188,0.7559,0.0116,,Tract
Group_7,G_100,Centroid,5,10.9635,0.0286,0.9928,0.0012,,Grid_100
Group_7,G_100,Centroid,10,10.978,0.0344,0.9872,0.0013,,Grid_100
Group_7,G_100,Centroid,15,11.0041,0.0428,0.982,0.0017,,Grid_100
Group_7,G_100,Centroid,20,11.0013,0.0493,0.9773,0.0017,,Grid_100
Group_7,G_100,Centroid,25,11.019,0.0507,0.9719,0.0018,,Grid_100
Group_7,G_100,Centroid,30,11.0465,0.0504,0.9671,0.0019,,Grid_100
Group_7,G_100,Centroid,35,11.0743,0.0566,0.9618,0.0021,,Grid_100
Group_7,G_100,Centroid,40,11.0774,0.0581,0.9564,0.0022,,Grid_100
Group_7,G_100,Centroid,45,11.1188,0.0503,0.9508,0.0022,,Grid_100
Group_7,G_100,Centroid,50,11.1219,0.0504,0.9449,0.0022,,Grid_100
Group_7,G_100,Deletion,5,11.0114,0.0936,0.9692,0.0025,,Grid_100
Group_7,G_100,Deletion,10,10.9748,0.1211,0.9559,0.0037,,Grid_100
Group_7,G_100,Deletion,15,10.9154,0.134,0.9443,0.0046,,Grid_100
Group_7,G_100,Deletion,20,10.9293,0.1804,0.9317,0.0058,,Grid_100
Group_7,G_100,Deletion,25,10.9026,0.1867,0.9196,0.0069,,Grid_100
Group_7,G_100,Deletion,30,10.8451,0.2071,0.9104,0.0077,,Grid_100
Group_7,G_100,Deletion,35,10.8375,0.2338,0.8969,0.0081,,Grid_100
Group_7,G_100,Deletion,40,10.8343,0.2274,0.8856,0.0103,,Grid_100
Group_7,G_100,Deletion,45,10.8185,0.3057,0.8714,0.0106,,Grid_100
Group_7,G_100,Deletion,50,10.7703,0.2773,0.8558,0.0115,,Grid_100
Group_7,G_100,Random,5,10.9605,0.0327,0.9906,0.0014,,Grid_100
Group_7,G_100,Random,10,10.9683,0.0462,0.984,0.0018,,Grid_100
Group_7,G_100,Random,15,10.9786,0.0527,0.9786,0.0019,,Grid_100
Group_7,G_100,Random,20,10.9896,0.0544,0.9729,0.002,,Grid_100
Group_7,G_100,Random,25,10.9807,0.068,0.9674,0.0024,,Grid_100
Group_7,G_100,Random,30,10.9997,0.0619,0.9624,0.0022,,Grid_100
Group_7,G_100,Random,35,11.0154,0.066,0.9576,0.0028,,Grid_100
Group_7,G_100,Random,40,11.0127,0.0728,0.9517,0.003,,Grid_100
Group_7,G_100,Random,45,11.0185,0.0711,0.9462,0.0031,,Grid_100
Group_7,G_100,Random,50,11.0203,0.0697,0.9407,0.0028,,Grid_100
Group_7,G_300,Centroid,5,10.955,0.0698,0.9792,0.0022,,Grid_300
Group_7,G_300,Centroid,10,10.9376,0.0736,0.9644,0.0031,,Grid_300
Group_7,G_300,Centroid,15,10.9156,0.0812,0.9516,0.0036,,Grid_300
Group_7,G_300,Centroid,20,10.8685,0.0867,0.938,0.0032,,Grid_300
Group_7,G_300,Centroid,25,10.8505,0.1045,0.9248,0.0041,,Grid_300
Group_7,G_300,Centroid,30,10.8423,0.0791,0.9117,0.0047,,Grid_300
Group_7,G_300,Centroid,35,10.8148,0.1121,0.8987,0.0046,,Grid_300
Group_7,G_300,Centroid,40,10.7966,0.1033,0.886,0.005,,Grid_300
Group_7,G_300,Centroid,45,10.7864,0.1014,0.8729,0.005,,Grid_300
Group_7,G_300,Centroid,50,10.7325,0.1183,0.8592,0.0058,,Grid_300
Group_7,G_300,Deletion,5,11.0114,0.0936,0.9692,0.0025,,Grid_300
Group_7,G_300,Deletion,10,10.9748,0.1211,0.9559,0.0037,,Grid_300
Group_7,G_300,Deletion,15,10.9154,0.134,0.9443,0.0046,,Grid_300
Group_7,G_300,Deletion,20,10.9293,0.1804,0.9317,0.0058,,Grid_300
Group_7,G_300,Deletion,25,10.9026,0.1867,0.9196,0.0069,,Grid_300
Group_7,G_300,Deletion,30,10.8451,0.2071,0.9104,0.0077,,Grid_300
Group_7,G_300,Deletion,35,10.8375,0.2338,0.8969,0.0081,,Grid_300
Group_7,G_300,Deletion,40,10.8343,0.2274,0.8856,0.0103,,Grid_300
Group_7,G_300,Deletion,45,10.8185,0.3057,0.8714,0.0106,,Grid_300
Group_7,G_300,Deletion,50,10.7703,0.2773,0.8558,0.0115,,Grid_300
Group_7,G_300,Random,5,10.9129,0.0797,0.9753,0.0024,,Grid_300
Group_7,G_300,Random,10,10.8404,0.0775,0.9599,0.0032,,Grid_300
Group_7,G_300,Random,15,10.7657,0.1143,0.948,0.0041,,Grid_300
Group_7,G_300,Random,20,10.6748,0.1182,0.9338,0.0046,,Grid_300
Group_7,G_300,Random,25,10.5948,0.1158,0.9217,0.0055,,Grid_300
Group_7,G_300,Random,30,10.5079,0.1266,0.9092,0.0057,,Grid_300
Group_7,G_300,Random,35,10.435,0.1287,0.8982,0.0061,,Grid_300
Group_7,G_300,Random,40,10.3712,0.1207,0.8859,0.0054,,Grid_300
Group_7,G_300,Random,45,10.297,0.1536,0.873,0.0071,,Grid_300
Group_7,G_300,Random,50,10.2034,0.1412,0.861,0.0076,,Grid_300
Group_7,G_500,Centroid,5,10.8922,0.0839,0.9645,0.0029,,Grid_500
Group_7,G_500,Centroid,10,10.7941,0.1055,0.9332,0.0049,,Grid_500
Group_7,G_500,Centroid,15,10.6744,0.1258,0.9019,0.0059,,Grid_500
Group_7,G_500,Centroid,20,10.5431,0.1319,0.8661,0.0067,,Grid_500
Group_7,G_500,Centroid,25,10.4055,0.1624,0.8303,0.0071,,Grid_500
Group_7,G_500,Centroid,30,10.3029,0.1457,0.7968,0.0079,,Grid_500
Group_7,G_500,Centroid,35,10.1298,0.1623,0.7615,0.0078,,Grid_500
